Epoch,Batch,Name,Mesh_Vertices,Target,Points_Shape
1,1894,/home/mpelissi/Dataset/ModelNet40//tv_stand/train/tv_stand_0251_SMPLER.obj,180,36,"torch.Size([2048, 3])"
1,1894,/home/mpelissi/Dataset/ModelNet40//sofa/train/sofa_0428_SMPLER.obj,1250,30,"torch.Size([2048, 3])"
1,1895,/home/mpelissi/Dataset/ModelNet40//vase/train/vase_0151_SMPLER.obj,5811,37,"torch.Size([2048, 3])"
1,1895,/home/mpelissi/Dataset/ModelNet40//vase/train/vase_0437_SMPLER.obj,1824,37,"torch.Size([2048, 3])"
1,1896,/home/mpelissi/Dataset/ModelNet40//airplane/train/airplane_0518_SMPLER.obj,19789,0,"torch.Size([2048, 3])"
1,1896,/home/mpelissi/Dataset/ModelNet40//chair/train/chair_0137_SMPLER.obj,21300,8,"torch.Size([2048, 3])"
1,1897,/home/mpelissi/Dataset/ModelNet40//chair/train/chair_0352_SMPLER.obj,2020,8,"torch.Size([2048, 3])"
1,1897,/home/mpelissi/Dataset/ModelNet40//table/train/table_0034_SMPLER.obj,68,33,"torch.Size([2048, 3])"
1,1898,/home/mpelissi/Dataset/ModelNet40//mantel/train/mantel_0116_SMPLER.obj,10221,21,"torch.Size([2048, 3])"
1,1898,/home/mpelissi/Dataset/ModelNet40//bookshelf/train/bookshelf_0294_SMPLER.obj,54,4,"torch.Size([2048, 3])"
1,1899,/home/mpelissi/Dataset/ModelNet40//table/train/table_0206_SMPLER.obj,556,33,"torch.Size([2048, 3])"
1,1899,/home/mpelissi/Dataset/ModelNet40//monitor/train/monitor_0316_SMPLER.obj,5181,22,"torch.Size([2048, 3])"
1,1900,/home/mpelissi/Dataset/ModelNet40//bookshelf/train/bookshelf_0278_SMPLER.obj,435,4,"torch.Size([2048, 3])"
1,1900,/home/mpelissi/Dataset/ModelNet40//door/train/door_0073_SMPLER.obj,16,13,"torch.Size([2048, 3])"
1,1901,/home/mpelissi/Dataset/ModelNet40//sofa/train/sofa_0478_SMPLER.obj,1734,30,"torch.Size([2048, 3])"
1,1901,/home/mpelissi/Dataset/ModelNet40//sofa/train/sofa_0429_SMPLER.obj,3200,30,"torch.Size([2048, 3])"
1,1902,/home/mpelissi/Dataset/ModelNet40//airplane/train/airplane_0052_SMPLER.obj,5045,0,"torch.Size([2048, 3])"
1,1902,/home/mpelissi/Dataset/ModelNet40//table/train/table_0270_SMPLER.obj,544,33,"torch.Size([2048, 3])"
1,1903,/home/mpelissi/Dataset/ModelNet40//chair/train/chair_0474_SMPLER.obj,1113,8,"torch.Size([2048, 3])"
1,1903,/home/mpelissi/Dataset/ModelNet40//cup/train/cup_0068_SMPLER.obj,6984,10,"torch.Size([2048, 3])"
1,1904,/home/mpelissi/Dataset/ModelNet40//chair/train/chair_0789_SMPLER.obj,2810,8,"torch.Size([2048, 3])"
1,1904,/home/mpelissi/Dataset/ModelNet40//mantel/train/mantel_0190_SMPLER.obj,10234,21,"torch.Size([2048, 3])"
1,1905,/home/mpelissi/Dataset/ModelNet40//sofa/train/sofa_0211_SMPLER.obj,290,30,"torch.Size([2048, 3])"
1,1905,/home/mpelissi/Dataset/ModelNet40//mantel/train/mantel_0106_SMPLER.obj,5374,21,"torch.Size([2048, 3])"
1,1906,/home/mpelissi/Dataset/ModelNet40//laptop/train/laptop_0053_SMPLER.obj,10584,20,"torch.Size([2048, 3])"
1,1906,/home/mpelissi/Dataset/ModelNet40//guitar/train/guitar_0004_SMPLER.obj,4360,17,"torch.Size([2048, 3])"
1,1907,/home/mpelissi/Dataset/ModelNet40//airplane/train/airplane_0496_SMPLER.obj,15443,0,"torch.Size([2048, 3])"
1,1907,/home/mpelissi/Dataset/ModelNet40//glass_box/train/glass_box_0036_SMPLER.obj,270,16,"torch.Size([2048, 3])"
1,1908,/home/mpelissi/Dataset/ModelNet40//monitor/train/monitor_0349_SMPLER.obj,1972,22,"torch.Size([2048, 3])"
1,1908,/home/mpelissi/Dataset/ModelNet40//airplane/train/airplane_0138_SMPLER.obj,18663,0,"torch.Size([2048, 3])"
1,1909,/home/mpelissi/Dataset/ModelNet40//tv_stand/train/tv_stand_0118_SMPLER.obj,711,36,"torch.Size([2048, 3])"
1,1909,/home/mpelissi/Dataset/ModelNet40//bed/train/bed_0177_SMPLER.obj,288,2,"torch.Size([2048, 3])"
1,1910,/home/mpelissi/Dataset/ModelNet40//sink/train/sink_0057_SMPLER.obj,5724,29,"torch.Size([2048, 3])"
1,1910,/home/mpelissi/Dataset/ModelNet40//tv_stand/train/tv_stand_0050_SMPLER.obj,400,36,"torch.Size([2048, 3])"
1,1911,/home/mpelissi/Dataset/ModelNet40//bookshelf/train/bookshelf_0495_SMPLER.obj,7412,4,"torch.Size([2048, 3])"
1,1911,/home/mpelissi/Dataset/ModelNet40//bookshelf/train/bookshelf_0437_SMPLER.obj,116,4,"torch.Size([2048, 3])"
1,1912,/home/mpelissi/Dataset/ModelNet40//chair/train/chair_0424_SMPLER.obj,3650,8,"torch.Size([2048, 3])"
1,1912,/home/mpelissi/Dataset/ModelNet40//bed/train/bed_0147_SMPLER.obj,2661,2,"torch.Size([2048, 3])"
1,1913,/home/mpelissi/Dataset/ModelNet40//bathtub/train/bathtub_0031_SMPLER.obj,100,1,"torch.Size([2048, 3])"
1,1913,/home/mpelissi/Dataset/ModelNet40//table/train/table_0107_SMPLER.obj,1162,33,"torch.Size([2048, 3])"
1,1914,/home/mpelissi/Dataset/ModelNet40//cup/train/cup_0006_SMPLER.obj,2353,10,"torch.Size([2048, 3])"
1,1914,/home/mpelissi/Dataset/ModelNet40//desk/train/desk_0020_SMPLER.obj,192,12,"torch.Size([2048, 3])"
1,1915,/home/mpelissi/Dataset/ModelNet40//sofa/train/sofa_0533_SMPLER.obj,458,30,"torch.Size([2048, 3])"
1,1915,/home/mpelissi/Dataset/ModelNet40//monitor/train/monitor_0324_SMPLER.obj,656,22,"torch.Size([2048, 3])"
1,1916,/home/mpelissi/Dataset/ModelNet40//chair/train/chair_0729_SMPLER.obj,1641,8,"torch.Size([2048, 3])"
1,1916,/home/mpelissi/Dataset/ModelNet40//chair/train/chair_0196_SMPLER.obj,3568,8,"torch.Size([2048, 3])"
1,1917,/home/mpelissi/Dataset/ModelNet40//vase/train/vase_0475_SMPLER.obj,16,37,"torch.Size([2048, 3])"
1,1917,/home/mpelissi/Dataset/ModelNet40//tv_stand/train/tv_stand_0162_SMPLER.obj,56,36,"torch.Size([2048, 3])"
1,1918,/home/mpelissi/Dataset/ModelNet40//chair/train/chair_0317_SMPLER.obj,420,8,"torch.Size([2048, 3])"
1,1918,/home/mpelissi/Dataset/ModelNet40//car/train/car_0046_SMPLER.obj,7470,7,"torch.Size([2048, 3])"
1,1919,/home/mpelissi/Dataset/ModelNet40//vase/train/vase_0149_SMPLER.obj,3700,37,"torch.Size([2048, 3])"
1,1919,/home/mpelissi/Dataset/ModelNet40//bottle/train/bottle_0305_SMPLER.obj,2424,5,"torch.Size([2048, 3])"
1,1920,/home/mpelissi/Dataset/ModelNet40//chair/train/chair_0288_SMPLER.obj,504,8,"torch.Size([2048, 3])"
1,1920,/home/mpelissi/Dataset/ModelNet40//vase/train/vase_0329_SMPLER.obj,2570,37,"torch.Size([2048, 3])"
1,1921,/home/mpelissi/Dataset/ModelNet40//toilet/train/toilet_0242_SMPLER.obj,8208,35,"torch.Size([2048, 3])"
1,1921,/home/mpelissi/Dataset/ModelNet40//tv_stand/train/tv_stand_0234_SMPLER.obj,10820,36,"torch.Size([2048, 3])"
1,1922,/home/mpelissi/Dataset/ModelNet40//cup/train/cup_0036_SMPLER.obj,3196,10,"torch.Size([2048, 3])"
1,1922,/home/mpelissi/Dataset/ModelNet40//sofa/train/sofa_0301_SMPLER.obj,10420,30,"torch.Size([2048, 3])"
1,1923,/home/mpelissi/Dataset/ModelNet40//guitar/train/guitar_0132_SMPLER.obj,315,17,"torch.Size([2048, 3])"
1,1923,/home/mpelissi/Dataset/ModelNet40//bed/train/bed_0011_SMPLER.obj,3977,2,"torch.Size([2048, 3])"
1,1924,/home/mpelissi/Dataset/ModelNet40//bathtub/train/bathtub_0084_SMPLER.obj,812,1,"torch.Size([2048, 3])"
1,1924,/home/mpelissi/Dataset/ModelNet40//tv_stand/train/tv_stand_0054_SMPLER.obj,87,36,"torch.Size([2048, 3])"
1,1925,/home/mpelissi/Dataset/ModelNet40//bed/train/bed_0126_SMPLER.obj,370,2,"torch.Size([2048, 3])"
1,1925,/home/mpelissi/Dataset/ModelNet40//mantel/train/mantel_0105_SMPLER.obj,1303,21,"torch.Size([2048, 3])"
1,1926,/home/mpelissi/Dataset/ModelNet40//table/train/table_0275_SMPLER.obj,128,33,"torch.Size([2048, 3])"
1,1926,/home/mpelissi/Dataset/ModelNet40//wardrobe/train/wardrobe_0074_SMPLER.obj,92,38,"torch.Size([2048, 3])"
1,1927,/home/mpelissi/Dataset/ModelNet40//plant/train/plant_0172_SMPLER.obj,6015,26,"torch.Size([2048, 3])"
1,1927,/home/mpelissi/Dataset/ModelNet40//glass_box/train/glass_box_0134_SMPLER.obj,270,16,"torch.Size([2048, 3])"
1,1928,/home/mpelissi/Dataset/ModelNet40//stool/train/stool_0064_SMPLER.obj,727,32,"torch.Size([2048, 3])"
1,1928,/home/mpelissi/Dataset/ModelNet40//laptop/train/laptop_0065_SMPLER.obj,309,20,"torch.Size([2048, 3])"
1,1929,/home/mpelissi/Dataset/ModelNet40//stool/train/stool_0034_SMPLER.obj,5595,32,"torch.Size([2048, 3])"
1,1929,/home/mpelissi/Dataset/ModelNet40//car/train/car_0044_SMPLER.obj,29164,7,"torch.Size([2048, 3])"
1,1930,/home/mpelissi/Dataset/ModelNet40//vase/train/vase_0112_SMPLER.obj,9050,37,"torch.Size([2048, 3])"
1,1930,/home/mpelissi/Dataset/ModelNet40//bookshelf/train/bookshelf_0262_SMPLER.obj,763,4,"torch.Size([2048, 3])"
1,1931,/home/mpelissi/Dataset/ModelNet40//mantel/train/mantel_0117_SMPLER.obj,1303,21,"torch.Size([2048, 3])"
1,1931,/home/mpelissi/Dataset/ModelNet40//chair/train/chair_0852_SMPLER.obj,3706,8,"torch.Size([2048, 3])"
1,1932,/home/mpelissi/Dataset/ModelNet40//bottle/train/bottle_0110_SMPLER.obj,2671,5,"torch.Size([2048, 3])"
1,1932,/home/mpelissi/Dataset/ModelNet40//plant/train/plant_0061_SMPLER.obj,1873,26,"torch.Size([2048, 3])"
1,1933,/home/mpelissi/Dataset/ModelNet40//sofa/train/sofa_0078_SMPLER.obj,988,30,"torch.Size([2048, 3])"
1,1933,/home/mpelissi/Dataset/ModelNet40//curtain/train/curtain_0056_SMPLER.obj,1347,11,"torch.Size([2048, 3])"
1,1934,/home/mpelissi/Dataset/ModelNet40//guitar/train/guitar_0079_SMPLER.obj,29346,17,"torch.Size([2048, 3])"
1,1934,/home/mpelissi/Dataset/ModelNet40//tv_stand/train/tv_stand_0242_SMPLER.obj,56,36,"torch.Size([2048, 3])"
1,1935,/home/mpelissi/Dataset/ModelNet40//sofa/train/sofa_0206_SMPLER.obj,1321,30,"torch.Size([2048, 3])"
1,1935,/home/mpelissi/Dataset/ModelNet40//laptop/train/laptop_0021_SMPLER.obj,96,20,"torch.Size([2048, 3])"
1,1936,/home/mpelissi/Dataset/ModelNet40//bathtub/train/bathtub_0070_SMPLER.obj,6359,1,"torch.Size([2048, 3])"
1,1936,/home/mpelissi/Dataset/ModelNet40//bed/train/bed_0111_SMPLER.obj,810,2,"torch.Size([2048, 3])"
1,1937,/home/mpelissi/Dataset/ModelNet40//car/train/car_0091_SMPLER.obj,50323,7,"torch.Size([2048, 3])"
1,1937,/home/mpelissi/Dataset/ModelNet40//piano/train/piano_0157_SMPLER.obj,1100,25,"torch.Size([2048, 3])"
1,1938,/home/mpelissi/Dataset/ModelNet40//toilet/train/toilet_0051_SMPLER.obj,236,35,"torch.Size([2048, 3])"
1,1938,/home/mpelissi/Dataset/ModelNet40//bench/train/bench_0076_SMPLER.obj,12558,3,"torch.Size([2048, 3])"
1,1939,/home/mpelissi/Dataset/ModelNet40//toilet/train/toilet_0266_SMPLER.obj,257,35,"torch.Size([2048, 3])"
1,1939,/home/mpelissi/Dataset/ModelNet40//mantel/train/mantel_0004_SMPLER.obj,1450,21,"torch.Size([2048, 3])"
1,1940,/home/mpelissi/Dataset/ModelNet40//bed/train/bed_0028_SMPLER.obj,5007,2,"torch.Size([2048, 3])"
1,1940,/home/mpelissi/Dataset/ModelNet40//sofa/train/sofa_0270_SMPLER.obj,3523,30,"torch.Size([2048, 3])"
1,1941,/home/mpelissi/Dataset/ModelNet40//chair/train/chair_0407_SMPLER.obj,999,8,"torch.Size([2048, 3])"
1,1941,/home/mpelissi/Dataset/ModelNet40//mantel/train/mantel_0165_SMPLER.obj,1512,21,"torch.Size([2048, 3])"
1,1942,/home/mpelissi/Dataset/ModelNet40//radio/train/radio_0026_SMPLER.obj,499,27,"torch.Size([2048, 3])"
1,1942,/home/mpelissi/Dataset/ModelNet40//sofa/train/sofa_0426_SMPLER.obj,134,30,"torch.Size([2048, 3])"
1,1943,/home/mpelissi/Dataset/ModelNet40//desk/train/desk_0149_SMPLER.obj,135,12,"torch.Size([2048, 3])"
1,1943,/home/mpelissi/Dataset/ModelNet40//bathtub/train/bathtub_0085_SMPLER.obj,15387,1,"torch.Size([2048, 3])"
1,1944,/home/mpelissi/Dataset/ModelNet40//stairs/train/stairs_0013_SMPLER.obj,286,31,"torch.Size([2048, 3])"
1,1944,/home/mpelissi/Dataset/ModelNet40//laptop/train/laptop_0088_SMPLER.obj,32,20,"torch.Size([2048, 3])"
1,1945,/home/mpelissi/Dataset/ModelNet40//tent/train/tent_0099_SMPLER.obj,55,34,"torch.Size([2048, 3])"
1,1945,/home/mpelissi/Dataset/ModelNet40//piano/train/piano_0005_SMPLER.obj,932,25,"torch.Size([2048, 3])"
1,1946,/home/mpelissi/Dataset/ModelNet40//dresser/train/dresser_0107_SMPLER.obj,176,14,"torch.Size([2048, 3])"
1,1946,/home/mpelissi/Dataset/ModelNet40//guitar/train/guitar_0150_SMPLER.obj,360,17,"torch.Size([2048, 3])"
1,1947,/home/mpelissi/Dataset/ModelNet40//toilet/train/toilet_0200_SMPLER.obj,5361,35,"torch.Size([2048, 3])"
1,1947,/home/mpelissi/Dataset/ModelNet40//mantel/train/mantel_0044_SMPLER.obj,605,21,"torch.Size([2048, 3])"
1,1948,/home/mpelissi/Dataset/ModelNet40//airplane/train/airplane_0326_SMPLER.obj,19309,0,"torch.Size([2048, 3])"
1,1948,/home/mpelissi/Dataset/ModelNet40//table/train/table_0220_SMPLER.obj,36,33,"torch.Size([2048, 3])"
1,1949,/home/mpelissi/Dataset/ModelNet40//bed/train/bed_0345_SMPLER.obj,4257,2,"torch.Size([2048, 3])"
1,1949,/home/mpelissi/Dataset/ModelNet40//toilet/train/toilet_0228_SMPLER.obj,1739,35,"torch.Size([2048, 3])"
1,1950,/home/mpelissi/Dataset/ModelNet40//vase/train/vase_0352_SMPLER.obj,367,37,"torch.Size([2048, 3])"
1,1950,/home/mpelissi/Dataset/ModelNet40//chair/train/chair_0717_SMPLER.obj,670,8,"torch.Size([2048, 3])"
1,1951,/home/mpelissi/Dataset/ModelNet40//airplane/train/airplane_0119_SMPLER.obj,15953,0,"torch.Size([2048, 3])"
1,1951,/home/mpelissi/Dataset/ModelNet40//bookshelf/train/bookshelf_0072_SMPLER.obj,1832,4,"torch.Size([2048, 3])"
1,1952,/home/mpelissi/Dataset/ModelNet40//range_hood/train/range_hood_0011_SMPLER.obj,1618,28,"torch.Size([2048, 3])"
1,1952,/home/mpelissi/Dataset/ModelNet40//bottle/train/bottle_0232_SMPLER.obj,888,5,"torch.Size([2048, 3])"
1,1953,/home/mpelissi/Dataset/ModelNet40//airplane/train/airplane_0625_SMPLER.obj,17386,0,"torch.Size([2048, 3])"
1,1953,/home/mpelissi/Dataset/ModelNet40//monitor/train/monitor_0381_SMPLER.obj,880,22,"torch.Size([2048, 3])"
1,1954,/home/mpelissi/Dataset/ModelNet40//monitor/train/monitor_0362_SMPLER.obj,968,22,"torch.Size([2048, 3])"
1,1954,/home/mpelissi/Dataset/ModelNet40//bottle/train/bottle_0215_SMPLER.obj,1536,5,"torch.Size([2048, 3])"
1,1955,/home/mpelissi/Dataset/ModelNet40//person/train/person_0052_SMPLER.obj,1244,24,"torch.Size([2048, 3])"
1,1955,/home/mpelissi/Dataset/ModelNet40//keyboard/train/keyboard_0133_SMPLER.obj,22320,18,"torch.Size([2048, 3])"
1,1956,/home/mpelissi/Dataset/ModelNet40//night_stand/train/night_stand_0161_SMPLER.obj,1116,23,"torch.Size([2048, 3])"
1,1956,/home/mpelissi/Dataset/ModelNet40//plant/train/plant_0032_SMPLER.obj,490,26,"torch.Size([2048, 3])"
1,1957,/home/mpelissi/Dataset/ModelNet40//vase/train/vase_0358_SMPLER.obj,649,37,"torch.Size([2048, 3])"
1,1957,/home/mpelissi/Dataset/ModelNet40//vase/train/vase_0401_SMPLER.obj,2099,37,"torch.Size([2048, 3])"
1,1958,/home/mpelissi/Dataset/ModelNet40//monitor/train/monitor_0035_SMPLER.obj,1363,22,"torch.Size([2048, 3])"
1,1958,/home/mpelissi/Dataset/ModelNet40//tv_stand/train/tv_stand_0206_SMPLER.obj,192,36,"torch.Size([2048, 3])"
1,1959,/home/mpelissi/Dataset/ModelNet40//piano/train/piano_0073_SMPLER.obj,799,25,"torch.Size([2048, 3])"
1,1959,/home/mpelissi/Dataset/ModelNet40//night_stand/train/night_stand_0033_SMPLER.obj,1152,23,"torch.Size([2048, 3])"
1,1960,/home/mpelissi/Dataset/ModelNet40//plant/train/plant_0134_SMPLER.obj,131,26,"torch.Size([2048, 3])"
1,1960,/home/mpelissi/Dataset/ModelNet40//tent/train/tent_0089_SMPLER.obj,31,34,"torch.Size([2048, 3])"
1,1961,/home/mpelissi/Dataset/ModelNet40//bookshelf/train/bookshelf_0166_SMPLER.obj,284,4,"torch.Size([2048, 3])"
1,1961,/home/mpelissi/Dataset/ModelNet40//tv_stand/train/tv_stand_0047_SMPLER.obj,216,36,"torch.Size([2048, 3])"
1,1962,/home/mpelissi/Dataset/ModelNet40//door/train/door_0063_SMPLER.obj,29,13,"torch.Size([2048, 3])"
1,1962,/home/mpelissi/Dataset/ModelNet40//toilet/train/toilet_0080_SMPLER.obj,3996,35,"torch.Size([2048, 3])"
1,1963,/home/mpelissi/Dataset/ModelNet40//sofa/train/sofa_0172_SMPLER.obj,272,30,"torch.Size([2048, 3])"
1,1963,/home/mpelissi/Dataset/ModelNet40//bottle/train/bottle_0022_SMPLER.obj,865,5,"torch.Size([2048, 3])"
1,1964,/home/mpelissi/Dataset/ModelNet40//tent/train/tent_0103_SMPLER.obj,120,34,"torch.Size([2048, 3])"
1,1964,/home/mpelissi/Dataset/ModelNet40//tent/train/tent_0081_SMPLER.obj,3613,34,"torch.Size([2048, 3])"
1,1965,/home/mpelissi/Dataset/ModelNet40//stairs/train/stairs_0044_SMPLER.obj,4077,31,"torch.Size([2048, 3])"
1,1965,/home/mpelissi/Dataset/ModelNet40//car/train/car_0112_SMPLER.obj,20800,7,"torch.Size([2048, 3])"
1,1966,/home/mpelissi/Dataset/ModelNet40//bottle/train/bottle_0275_SMPLER.obj,342,5,"torch.Size([2048, 3])"
1,1966,/home/mpelissi/Dataset/ModelNet40//chair/train/chair_0630_SMPLER.obj,16100,8,"torch.Size([2048, 3])"
1,1967,/home/mpelissi/Dataset/ModelNet40//vase/train/vase_0039_SMPLER.obj,292,37,"torch.Size([2048, 3])"
1,1967,/home/mpelissi/Dataset/ModelNet40//table/train/table_0300_SMPLER.obj,539,33,"torch.Size([2048, 3])"
1,1968,/home/mpelissi/Dataset/ModelNet40//desk/train/desk_0070_SMPLER.obj,551,12,"torch.Size([2048, 3])"
1,1968,/home/mpelissi/Dataset/ModelNet40//toilet/train/toilet_0078_SMPLER.obj,2366,35,"torch.Size([2048, 3])"
1,1969,/home/mpelissi/Dataset/ModelNet40//bench/train/bench_0167_SMPLER.obj,347,3,"torch.Size([2048, 3])"
1,1969,/home/mpelissi/Dataset/ModelNet40//door/train/door_0071_SMPLER.obj,2520,13,"torch.Size([2048, 3])"
1,1970,/home/mpelissi/Dataset/ModelNet40//sofa/train/sofa_0312_SMPLER.obj,245,30,"torch.Size([2048, 3])"
1,1970,/home/mpelissi/Dataset/ModelNet40//chair/train/chair_0549_SMPLER.obj,3187,8,"torch.Size([2048, 3])"
1,1971,/home/mpelissi/Dataset/ModelNet40//toilet/train/toilet_0295_SMPLER.obj,3539,35,"torch.Size([2048, 3])"
1,1971,/home/mpelissi/Dataset/ModelNet40//chair/train/chair_0157_SMPLER.obj,2570,8,"torch.Size([2048, 3])"
1,1972,/home/mpelissi/Dataset/ModelNet40//chair/train/chair_0422_SMPLER.obj,258,8,"torch.Size([2048, 3])"
1,1972,/home/mpelissi/Dataset/ModelNet40//bookshelf/train/bookshelf_0073_SMPLER.obj,2126,4,"torch.Size([2048, 3])"
1,1973,/home/mpelissi/Dataset/ModelNet40//tv_stand/train/tv_stand_0119_SMPLER.obj,306,36,"torch.Size([2048, 3])"
1,1973,/home/mpelissi/Dataset/ModelNet40//chair/train/chair_0248_SMPLER.obj,130,8,"torch.Size([2048, 3])"
1,1974,/home/mpelissi/Dataset/ModelNet40//tv_stand/train/tv_stand_0198_SMPLER.obj,88,36,"torch.Size([2048, 3])"
1,1974,/home/mpelissi/Dataset/ModelNet40//mantel/train/mantel_0068_SMPLER.obj,7488,21,"torch.Size([2048, 3])"
1,1975,/home/mpelissi/Dataset/ModelNet40//bookshelf/train/bookshelf_0229_SMPLER.obj,72,4,"torch.Size([2048, 3])"
1,1975,/home/mpelissi/Dataset/ModelNet40//bed/train/bed_0100_SMPLER.obj,556,2,"torch.Size([2048, 3])"
1,1976,/home/mpelissi/Dataset/ModelNet40//mantel/train/mantel_0173_SMPLER.obj,4268,21,"torch.Size([2048, 3])"
1,1976,/home/mpelissi/Dataset/ModelNet40//curtain/train/curtain_0094_SMPLER.obj,239814,11,"torch.Size([2048, 3])"
1,1977,/home/mpelissi/Dataset/ModelNet40//desk/train/desk_0091_SMPLER.obj,897,12,"torch.Size([2048, 3])"
1,1977,/home/mpelissi/Dataset/ModelNet40//bookshelf/train/bookshelf_0408_SMPLER.obj,160,4,"torch.Size([2048, 3])"
1,1978,/home/mpelissi/Dataset/ModelNet40//dresser/train/dresser_0167_SMPLER.obj,464,14,"torch.Size([2048, 3])"
1,1978,/home/mpelissi/Dataset/ModelNet40//chair/train/chair_0539_SMPLER.obj,944,8,"torch.Size([2048, 3])"
1,1979,/home/mpelissi/Dataset/ModelNet40//wardrobe/train/wardrobe_0001_SMPLER.obj,3408,38,"torch.Size([2048, 3])"
1,1979,/home/mpelissi/Dataset/ModelNet40//bottle/train/bottle_0042_SMPLER.obj,5472,5,"torch.Size([2048, 3])"
1,1980,/home/mpelissi/Dataset/ModelNet40//airplane/train/airplane_0398_SMPLER.obj,21750,0,"torch.Size([2048, 3])"
1,1980,/home/mpelissi/Dataset/ModelNet40//chair/train/chair_0735_SMPLER.obj,7052,8,"torch.Size([2048, 3])"
1,1981,/home/mpelissi/Dataset/ModelNet40//glass_box/train/glass_box_0086_SMPLER.obj,280,16,"torch.Size([2048, 3])"
1,1981,/home/mpelissi/Dataset/ModelNet40//bench/train/bench_0120_SMPLER.obj,96,3,"torch.Size([2048, 3])"
1,1982,/home/mpelissi/Dataset/ModelNet40//chair/train/chair_0320_SMPLER.obj,2681,8,"torch.Size([2048, 3])"
1,1982,/home/mpelissi/Dataset/ModelNet40//mantel/train/mantel_0207_SMPLER.obj,1450,21,"torch.Size([2048, 3])"
1,1983,/home/mpelissi/Dataset/ModelNet40//chair/train/chair_0208_SMPLER.obj,6086,8,"torch.Size([2048, 3])"
1,1983,/home/mpelissi/Dataset/ModelNet40//chair/train/chair_0441_SMPLER.obj,1267,8,"torch.Size([2048, 3])"
1,1984,/home/mpelissi/Dataset/ModelNet40//sofa/train/sofa_0530_SMPLER.obj,2269,30,"torch.Size([2048, 3])"
1,1984,/home/mpelissi/Dataset/ModelNet40//chair/train/chair_0611_SMPLER.obj,504,8,"torch.Size([2048, 3])"
1,1985,/home/mpelissi/Dataset/ModelNet40//door/train/door_0061_SMPLER.obj,225,13,"torch.Size([2048, 3])"
1,1985,/home/mpelissi/Dataset/ModelNet40//night_stand/train/night_stand_0164_SMPLER.obj,152,23,"torch.Size([2048, 3])"
1,1986,/home/mpelissi/Dataset/ModelNet40//monitor/train/monitor_0424_SMPLER.obj,364,22,"torch.Size([2048, 3])"
1,1986,/home/mpelissi/Dataset/ModelNet40//airplane/train/airplane_0414_SMPLER.obj,43735,0,"torch.Size([2048, 3])"
1,1987,/home/mpelissi/Dataset/ModelNet40//stairs/train/stairs_0023_SMPLER.obj,1059,31,"torch.Size([2048, 3])"
1,1987,/home/mpelissi/Dataset/ModelNet40//sofa/train/sofa_0041_SMPLER.obj,6672,30,"torch.Size([2048, 3])"
1,1988,/home/mpelissi/Dataset/ModelNet40//desk/train/desk_0200_SMPLER.obj,1034,12,"torch.Size([2048, 3])"
1,1988,/home/mpelissi/Dataset/ModelNet40//sofa/train/sofa_0382_SMPLER.obj,7437,30,"torch.Size([2048, 3])"
1,1989,/home/mpelissi/Dataset/ModelNet40//bathtub/train/bathtub_0001_SMPLER.obj,1014,1,"torch.Size([2048, 3])"
1,1989,/home/mpelissi/Dataset/ModelNet40//door/train/door_0044_SMPLER.obj,188,13,"torch.Size([2048, 3])"
1,1990,/home/mpelissi/Dataset/ModelNet40//bookshelf/train/bookshelf_0430_SMPLER.obj,77,4,"torch.Size([2048, 3])"
1,1990,/home/mpelissi/Dataset/ModelNet40//monitor/train/monitor_0423_SMPLER.obj,816,22,"torch.Size([2048, 3])"
1,1991,/home/mpelissi/Dataset/ModelNet40//vase/train/vase_0375_SMPLER.obj,456,37,"torch.Size([2048, 3])"
1,1991,/home/mpelissi/Dataset/ModelNet40//mantel/train/mantel_0220_SMPLER.obj,4946,21,"torch.Size([2048, 3])"
1,1992,/home/mpelissi/Dataset/ModelNet40//chair/train/chair_0233_SMPLER.obj,3966,8,"torch.Size([2048, 3])"
1,1992,/home/mpelissi/Dataset/ModelNet40//chair/train/chair_0087_SMPLER.obj,1109,8,"torch.Size([2048, 3])"
1,1993,/home/mpelissi/Dataset/ModelNet40//desk/train/desk_0055_SMPLER.obj,1072,12,"torch.Size([2048, 3])"
1,1993,/home/mpelissi/Dataset/ModelNet40//table/train/table_0289_SMPLER.obj,32,33,"torch.Size([2048, 3])"
1,1994,/home/mpelissi/Dataset/ModelNet40//monitor/train/monitor_0376_SMPLER.obj,456,22,"torch.Size([2048, 3])"
1,1994,/home/mpelissi/Dataset/ModelNet40//night_stand/train/night_stand_0168_SMPLER.obj,80,23,"torch.Size([2048, 3])"
1,1995,/home/mpelissi/Dataset/ModelNet40//door/train/door_0069_SMPLER.obj,555,13,"torch.Size([2048, 3])"
1,1995,/home/mpelissi/Dataset/ModelNet40//dresser/train/dresser_0197_SMPLER.obj,53,14,"torch.Size([2048, 3])"
1,1996,/home/mpelissi/Dataset/ModelNet40//bookshelf/train/bookshelf_0025_SMPLER.obj,134,4,"torch.Size([2048, 3])"
1,1996,/home/mpelissi/Dataset/ModelNet40//chair/train/chair_0081_SMPLER.obj,20249,8,"torch.Size([2048, 3])"
1,1997,/home/mpelissi/Dataset/ModelNet40//door/train/door_0015_SMPLER.obj,132,13,"torch.Size([2048, 3])"
1,1997,/home/mpelissi/Dataset/ModelNet40//monitor/train/monitor_0241_SMPLER.obj,33183,22,"torch.Size([2048, 3])"
